geoname_id,synonym,word_likelihood
532306,Magaramkentskiy Rayon,1.00E-10
1638294,Lautém District,2.03E-09
6537816,Scicli,1.00E-10
7173245,City of Cotulla,1.57E-06
411740,Muhafazat Masqat,2.03E-09
6549017,Kretzschau,1.00E-10
1851387,Susaki-shi,1.00E-10
2757871,Gemeente Culemborg,2.03E-09
9548124,Darica,1.00E-10
6448712,Arandon,4.05E-09
8260353,Bourg-en-Lavaux,3.65E-08
6323793,Alta Floresta,1.34E-06
6438534,Vendegies-sur-Ecaillon,8.51E-08
3230000,Republic of Srpska,2.03E-09
6322506,Restinga,1.00E-10
4005267,Estado de Guanajuato,1.00E-10
6537057,Borzonasca,1.00E-10
7872951,Asparn an der Zaya,1.62E-08
6455457,La Petite-Marche,1.48E-07
2420883,Fria,1.00E-10
7175615,Town of Clearview,1.00E-10
11821304,Serasa,2.03E-09
4281641,City of Westwood Hills,1.42E-08
7317274,City of Pella,1.00E-10
6428003,Moings,2.03E-09
449548,Shahrestan-e Izeh,1.00E-10
7872433,Aich,1.60E-07
6360960,Alcala del Rio,1.00E-10
6546603,Ait Hkim Ait Yzid,1.00E-10
6440282,Yronde-et-Buron,3.24E-08
6550364,Grosspuerschuetz,1.00E-10
1605117,Amphoe Wang Noi,1.00E-10
6359262,Casarrubuelos,1.00E-10
6444072,Saint-Illiers-le-Bois,4.05E-09
6431860,Tournefeuille,1.00E-10
1700272,Matnog,1.00E-10
448500,ER-GB,2.03E-09
6554692,Horperath,1.01E-08
6612915,Pussay,4.05E-09
3433786,Departamento de General Paz,2.03E-09
6432116,Saint-Puy,2.03E-09
6550314,Doeschnitz,1.00E-10
6433795,Vevy,1.00E-10
6441258,Oberbronn,4.05E-09
6542028,Ortignano Raggiolo,1.00E-10
4285325,Bracken County,1.00E-10
6537958,Abbasanta,1.42E-08
7285681,Duernten,2.84E-08
6557860,Bad Sobernheim,1.00E-10
6558625,"Mainleus, Markt",5.45E-07
1256312,State of Sikkim,1.22E-08
7530933,Powiat kwidzynski,1.00E-10
5128265,Town of Nanticoke,4.64E-07
7671048,Rangpur Division,4.05E-09
6536046,Cisterna d'Asti,1.00E-10
7174370,City of San Juan Capistrano,4.05E-09
6558570,"Moosbach, Markt",1.62E-08
3602095,San Jose de Comayagua,1.01E-08
6617474,Chateney,1.00E-10
6541626,Maissana,1.00E-10
6321697,Pratapolis,1.00E-10
6357346,Santiago de Compostela,1.00E-10
6614054,Alzonne,1.00E-10
6439339,Villiers-sous-Mortagne,1.22E-08
6542592,Lozio,1.22E-08
6449692,Arnaville,3.24E-08
9609551,El Reten,1.22E-08
1858938,Komagane-shi,1.22E-08
8521528,Arnavutkoey,2.03E-09
6539854,Badolato,4.86E-08
7174908,Town of Enchanted Oaks,1.00E-10
8133345,Flen,8.10E-09
1724545,Bobon,1.00E-10
2783871,Welkenraedt,1.00E-10
6553945,Ober Kostenz,2.03E-09
6436664,Homecourt,1.01E-08
6441057,Vernet-les-Bains,4.05E-09
7532919,Nowe Miasto nad Warta,1.00E-10
3866226,Departamento de Almirante Brown,2.37E-07
6434147,Tour-en-Sologne,2.03E-09
7289709,NP-3,1.00E-10
6697800,Central Greece,1.00E-10
6433307,Roissard,1.21E-06
6546802,Tamda Noumercid,2.03E-09
6557033,Esselbach,2.03E-09
1699585,Province of Mindoro Oriental,1.00E-10
7285515,Chur,4.05E-09
6452202,Abbans-Dessus,1.00E-10
7167472,Village of South Point,1.00E-10
3220794,Zollernalbkreis,4.66E-08
6355438,Daya Vieja,1.62E-08
6355995,Tamurejo,2.84E-08
7162261,Village of Burdett,1.00E-10
7530782,Powiat strzyzowski,2.03E-09
7163888,City of Mindenmines,1.62E-08
5090666,Town of Orford,4.05E-09
5278847,Town of White Oak Springs,2.03E-09
6323311,Vidal Ramos,2.03E-09
349401,Muhafazat Shamal Sina',1.00E-10
6540123,Oristano,6.89E-08
7170181,City of Hephzibah,1.00E-10
6546618,Ahdil,2.03E-09
11154125,Indaw,1.00E-10
6449114,Maisdon-sur-Sevre,1.00E-10
6455147,Chavaignes,1.00E-10
6322030,Laje Do Muriae,1.00E-10
6429746,Dammartin-les-Templiers,1.00E-10
6359105,Prejano,1.42E-08
6540917,Palazzo Canavese,4.05E-09
11049302,Gornji Kneginec,1.00E-10
6362974,Villanueva de Gallego,2.03E-09
6431757,Pompertuzat,2.23E-08
8133864,Dimos Irakleia,1.22E-08
6454138,Montbrison,1.00E-10
6427787,Nonaville,1.00E-10
6557715,Neckarsteinach,2.79E-07
5240516,Rutland County,1.00E-10
359797,As Suways,1.00E-10
6450719,Brindas,3.85E-08
7167159,Village of North Aurora,1.00E-10
6558680,"Goldbach, Markt",1.01E-08
7873636,Kirchberg in Tirol,1.00E-10
6450825,Bouhans-les-Montbozon,1.00E-10
8521660,Jiwaka,1.00E-10
7452802,Joso-shi,1.01E-08
6434611,Grangermont,1.17E-07
6552211,Laegerdorf,1.00E-10
11495552,Middle Quarters,1.22E-08
6321166,Bertopolis,1.00E-10
4005267,Gto,4.05E-09
4952638,City of Taunton,1.00E-10
6428362,Marcillac-la-Croze,1.01E-08
6543078,Bregano,4.05E-09
7441810,Ichinohe-machi,3.22E-07
5696254,Hooker County,1.05E-07
8260334,Bregaglia,1.00E-10
7172578,Town of Soso,2.03E-09
6444551,Laboissiere-en-Santerre,2.03E-09
1805651,Jinghai Xian,6.08E-09
921780,Mohéli,1.00E-10
6550335,Schwarzburg,1.00E-10
6438209,Erquinghem-Lys,2.03E-09
6427582,Marcoles,2.03E-09
6445001,Monclar-de-Quercy,2.03E-09
6538810,Capaccio Paestum,1.00E-10
6543365,Quarna Sotto,2.03E-09
11495045,Cave Valley,8.10E-09
6542635,Rumo,2.03E-09
6451970,Issy-les-Moulineaux,1.00E-10
6543421,Cavaglietto,1.00E-10
7173366,City of El Paso de Robles,1.00E-10
8132794,Korpilombolo,7.57E-07
8132074,Goeteborgs Haga,2.03E-09
6321437,Indaiabira,1.00E-10
6356753,Casas de Millan,1.22E-08
7872937,Tuernitz,1.00E-10
7164066,City of Lenora,1.42E-08
6439949,Villers-l'Hopital,2.23E-08
6439627,Hocquinghen,1.26E-07
6449913,Bassing,1.00E-10
3700891,Corregimiento Soloy,1.00E-10
6557922,Bad Bergzabern,6.08E-09
7603257,Sila,2.11E-07
6441357,Sermersheim,1.00E-10
6614158,Cran-Gevrier,1.00E-10
6450698,Eschbach-au-Val,1.00E-10
6452192,Bobital,1.03E-06
6614741,Chennebrun,8.71E-07
6433814,Vriange,1.62E-08
7732716,Bergama,1.00E-10
6548757,Zschaitz-Ottewig,1.00E-10
6448014,Brechamps,2.03E-09
5883638,Algoma,4.80E-06
6548591,Schoenheide,1.22E-08
6539555,Pogno,2.63E-08
6323357,Bossoroca,1.00E-10
7531092,Ladzice,1.00E-10
6320003,Sao Joao Da Serra,1.00E-10
6444936,Saint-Benoit-de-Carmaux,1.00E-10
6445546,Floremont,6.08E-09
6451519,Beaumont-du-Ventoux,8.10E-09
9172035,Tibu,9.46E-06
7163991,City of Kirwin,8.51E-08
6455546,Le Breuil-en-Bessin,4.05E-09
8631474,Caglayancerit Ilcesi,1.00E-10
6554399,Badem,1.00E-10
6438922,Rivecourt,9.54E-07
7174377,City of Sandy,6.08E-09
2783176,Zottegem,1.13E-07
5558618,Yakutat City and Borough,1.00E-10
6451926,Phaffans,1.42E-08
7285049,Allaman,2.03E-09
6355512,Villajoyosa,3.85E-08
6356339,Altable,1.00E-10
6436298,Poinson-les-Grancey,1.00E-10
6538056,Druento,1.00E-10
6539825,Opi,1.00E-10
6425894,Chesnois-Auboncourt,1.00E-10
8469241,Njombe,2.03E-08
6550039,Schwallungen,8.10E-09
11495252,Majestic Gardens,1.00E-10
2112994,Choshi-shi,2.03E-09
5267813,Town of Porterfield,1.00E-10
7173991,City of Oak Harbor,8.10E-09
6360835,"Huertos, Los",1.00E-10
3488997,Portland,1.00E-10
7932395,Yahyali,3.44E-08
7316697,City of Coggon,4.05E-09
1271155,Union Territory of Daman and Diu,4.46E-07
7169987,City of Oakdale,1.00E-10
6543355,Sordio,1.00E-10
6322029,Japeri,2.03E-09
6615774,Sagnes-et-Goudoulet,1.00E-10
6543685,Galgagnano,1.00E-10
6537480,Francavilla al Mare,1.18E-06
2035916,Luobei Xian,1.00E-10
6446133,Egly,1.00E-10
7171628,Town of Double Springs,3.04E-08
3512065,Banica,1.00E-10
6551238,Calvoerde,8.10E-09
6553947,Oppertshausen,3.79E-07
6360168,Valle del Retortillo,2.03E-09
6551832,Felde,2.03E-09
6450938,Chemire-en-Charnie,1.00E-10
3220890,Kreisfreie Stadt Aschaffenburg,5.27E-08
1608190,Amphoe Nong Phai,2.84E-08
5278051,Town of Waukechon,3.69E-07
6544300,Gemeente Littenseradiel,1.00E-10
11154223,Tamwe,2.03E-09
6556940,Aschaffenburg,2.03E-09
2710341,Grums Kommun,1.00E-10
6440743,Geu,1.00E-10
7287609,Wollerau,2.03E-09
6434724,Saint-Peravy-la-Colombe,4.66E-08
3132337,Vegarshei,1.00E-10
6455506,Les Grandes-Chapelles,1.22E-08
3575052,Borough of Arima,1.22E-08
8740943,Val-de-Ruz,2.03E-09
6361512,Estercuel,5.67E-08
449661,Shahrestan-e Fuman,1.00E-10
449662,Shahrestan-e Lahijan,1.00E-10
6551102,Spreenhagen,1.00E-10
6538414,Lugagnano Val d'Arda,6.46E-07
567395,Chuvashskaya Respublika,1.00E-10
8285506,Marseille 03,6.76E-07
5269235,Town of Rock Creek,1.42E-07
6430248,Souspierre,4.86E-08
5279333,Town of Wingville,1.42E-08
3220888,Landkreis Ostallgaeu,6.08E-09
6556843,Insingen,2.03E-09
6430780,Louville-la-Chenard,2.03E-09
6443833,Saint-Martin-du-Boschet,3.04E-08
6448852,Bostens,2.03E-09
7872991,Gloggnitz,1.00E-10
6536709,Sala Baganza,1.01E-08
6362592,Pino del Oro,2.03E-09
6429367,Dussac,8.10E-09
6358401,Sabinanigo,4.05E-09
7174795,Town of Apache,5.00E-07
6541365,Lei,6.08E-09
6940771,Maghirib Ans,3.65E-08
6268943,SO-AW,4.05E-09
7872865,Jedenspeigen,1.00E-10
6321929,Afonso Claudio,1.00E-10
6427047,Salles-la-Source,4.05E-09
6427148,Colleville-Montgomery,4.05E-08
7173504,City of Gold Bar,2.43E-08
1806949,Hubei,1.00E-10
7839598,Lake Grace,1.00E-10
6324195,Caicara Do Rio Do Vento,4.05E-09
6436223,Laville-aux-Bois,5.93E-06
6438736,Guiscard,2.03E-09
6613167,Ablon-sur-Seine,1.62E-08
6537131,San Donato Milanese,1.22E-08
6536431,Alfiano Natta,1.86E-07
6360347,Cerralbo,1.00E-10
449559,Shahrestan-e Lali,1.00E-10
7453848,Tamamura Machi,2.03E-09
6449051,Costaros,1.00E-10
6550992,Kindelbrueck,1.82E-08
7873311,Forstau,1.00E-10
6358142,Lezo,2.63E-08
6548121,Hugoldsdorf,7.92E-07
1854344,Okinawa Shi,8.10E-09
2129393,Kuroishi Shi,1.00E-10
6319437,Oriximina,4.05E-09
7175309,Town of Lincoln Park,2.03E-09
6445521,Domfaing,1.00E-10
7285664,Dompierre (VD),2.03E-09
6539802,Frassinetto,1.00E-10
6447118,Chateaurenard,2.03E-09
6443171,Daubeuf-Serville,9.32E-08
6320906,Itirucu,1.00E-10
6451040,Chenex,2.03E-08
6439173,Montreuil-au-Houlme,3.85E-08
6432461,Saint-Vivien-de-Medoc,1.00E-10
6428510,Brochon,1.00E-10
6448262,Bachas,1.00E-10
6541541,Villanova del Ghebbo,2.80E-06
6617269,Tournai-sur-Dive,4.05E-09
6548248,Bruenzow,2.03E-09
7531793,Giby,1.00E-10
6431699,Montastruc-Saves,7.29E-08
6358188,Berrocal,1.00E-10
6450677,Burnhaupt-le-Haut,1.78E-07
11054542,Negoslavci,1.00E-10
6551773,Schoenberg (Holstein),4.05E-09
6424427,Marclopt,2.03E-09
11495042,Ensom,1.00E-10
6451790,Blevaincourt,1.00E-10
7165727,Village of Archbold,4.05E-09
6361530,Griegos,8.10E-09
7174300,Town of Blair,1.00E-10
7468177,Murakami Shi,6.08E-09
8582370,Amacuzac,4.05E-09
7286370,Lonay,1.01E-08
5180809,Blair County,1.00E-10
6441758,Saint-Etienne-des-Oullieres,4.05E-09
6361226,Valtajeros,1.22E-08
6436429,Marigne-Peuton,4.05E-09
7872134,Sankt Willibald,6.08E-09
6435360,Carolles,1.00E-10
7317836,City of Dalton,1.86E-05
6439047,Vrocourt,1.66E-06
6617258,Passais Villages,1.00E-10
1820869,Belait District,1.00E-10
6427320,Mathieu,1.00E-10
3667480,Tame,1.00E-10
6542194,Voltago Agordino,4.37E-07
1142226,Faryab Province,2.03E-09
11495124,Hillside,2.03E-09
3718425,Arrondissement de Port-au-Prince,1.00E-10
6549792,Kirchgandern,2.03E-09
3617796,Departamento de Madriz,1.00E-10
2802872,Avelgem,7.09E-08
7170382,City of Luthersville,1.42E-08
6537870,Ortueri,1.85E-06
6443984,Guitrancourt,2.03E-09
617483,Riscani,7.09E-08
6430324,Collandres-Quincarnon,7.09E-08
6431408,Saint-Jean-de-Ceyrargues,1.42E-08
6355736,Monsalupe,1.00E-10
6439219,Rouelle,1.00E-10
1270101,State of Himachal Pradesh,1.56E-06
6359135,Torrecilla en Cameros,6.80E-06
6429180,Tregrom,4.05E-09
3169576,Rasun-Anterselva,7.90E-08
1611134,Amphoe Chok Chai,2.03E-09
6690395,Saint-Francois,2.03E-09
4279992,City of Sterling,4.05E-09
6429197,Troguery,6.08E-09
7626960,Fananu Municipality,2.03E-09
11821181,Judea and Samaria Area,1.00E-10
6546592,Bounaamane,1.62E-08
3108287,Provincia de Tarragona,4.05E-09
6322361,Magda,1.00E-10
5568120,Modoc County,2.03E-09
6553180,Neu-Anspach,2.23E-08
6425442,Saint-Desire,4.05E-09
7169682,City of Burgin,1.00E-10
3247447,Kreisfreie Stadt Leverkusen,1.00E-10
6362928,Sediles,1.00E-10
6455455,Le Mayet-de-Montagne,2.03E-09
6545576,N'Zalat,2.03E-09
7174398,City of Scotts Mills,2.03E-09
2379216,Guidimaka Region,8.10E-08
6539001,Laurenzana,1.00E-10
1844784,Hadong-gun,1.00E-10
7872952,Bernhardsthal,4.05E-09
6613674,Braisnes-sur-Aronde,2.84E-08
7316542,City of Nitro,6.08E-09
6452518,Alvimare,2.03E-09
9224949,Mayo-Sava,1.00E-10
7285442,Castiel,5.06E-08
6454285,Laigne,9.52E-08
1854019,Ono-cho,1.00E-10
7161938,Village of Watkins Glen,1.00E-10
7170375,City of Loyall,1.00E-10
5267895,Village of Pound,1.52E-07
6442449,Saint-Maurice-de-Satonnay,1.00E-10
5218904,Borough of West Sunbury,1.83E-06
6323965,Faina,6.08E-09
6536182,Santa Cristina e Bissone,1.69E-06
3435732,Departamento de Candelaria,6.08E-09
2969598,Arrondissement de Vervins,2.03E-09
6548474,Polzow,2.03E-09
2790136,Nijlen,1.01E-08
2788313,Ravels,6.08E-09
6448440,Capian,2.03E-09
863909,Veles,6.08E-09
7873228,Ternberg,2.03E-09
6359214,Samos,1.00E-10
6432062,Ponsampere,1.01E-08
7166474,Village of East Carondelet,1.00E-10
6554849,Gabsheim,6.52E-07
6536008,Caines,1.82E-08
5095858,Borough of Bound Brook,2.03E-09
6443987,Hargeville,1.00E-10
6357537,Torralba,1.25E-05
7174696,City of Westworth Village,1.01E-08
6362198,Gaton de Campos,2.23E-08
6555697,Simmozheim,1.00E-10
6435774,Courtemont,1.00E-10
6436138,Cohons,1.00E-10
7531274,Jasienica Rosielna,1.00E-10
5815135,Evergreen State,2.03E-09
6553801,Kobern-Gondorf,1.00E-10
6437614,Inglange,1.00E-10
6446209,Savigny-sur-Orge,1.00E-10
6358061,Valdeavellano,3.69E-07
449547,Shahrestan-e Ahvaz,6.08E-09
5211713,Borough of Sharpsville,2.55E-07
9881972,Vostochnoye Degunino District,0.00076441
7871545,Wulkaprodersdorf,1.00E-10
11495280,East Down Town,1.07E-07
5531988,Swisher County,2.03E-09
6555939,Gomaringen,2.03E-09
6430991,Plonevez-Porzay,2.84E-08
6456063,La Fosse-de-Tigne,2.03E-09
6453989,Sainte-Christie,1.00E-10
7161395,Town of Hartly,1.00E-10
7163376,City of Henrietta,1.00E-10
7172650,Village of Dubberly,4.86E-08
6554174,Siershahn,1.00E-10
6439662,Lepine,9.52E-08
5274192,Town of Spring Green,1.00E-10
6557853,Herdorf,1.00E-10
7174623,City of Van,1.62E-08
7532519,Kolaki Koscielne,2.03E-09
6451127,Bierville,6.08E-09
6321622,Padre Carvalho,5.10E-06
1168873,PK-KP,4.25E-08
6557874,Dierdorf,6.08E-09
6361569,Noguera de Albarracin,1.17E-07
6541877,San Benedetto del Tronto,8.10E-09
7429590,Tomari-mura,1.00E-10
1151984,Amphoe Mueang Phuket,2.03E-09
9782183,Marown,4.05E-09
6557291,Moettingen,1.00E-10
7169844,City of Dawson Springs,1.00E-10
6536374,Tavernole sul Mella,1.00E-10
3209446,Engstingen,1.22E-08
6558227,Bad Aibling,4.05E-09
6439437,Cauchy-a-la-Tour,1.22E-08
6427514,Surrain,1.00E-10
6361956,Castellonet de la Conquesta,1.00E-10
7406333,Tsurugi Cho,1.00E-10
7602450,Triebel/Vogtl.,1.01E-08
6447306,Balzac,5.29E-07
1862350,Hitoyoshi Shi,1.82E-08
6430700,Combres,1.01E-07
6322780,Foz Do Jordao,1.01E-08
5060485,City of Minto,2.63E-08
6540393,Stra,2.03E-09
5274625,Village of Stetsonville,1.00E-10
6536237,Coredo,1.74E-07
6553418,Molzhain,1.00E-10
6541762,Cefala Diana,7.70E-08
6425027,Dhuys et Morin-en-Brie,6.08E-09
930023,Dedza District,1.00E-10
1151973,Amphoe Mueang Trang,1.00E-10
6434527,Saint-Lyphard,1.00E-10
6440849,Organ,8.30E-08
6426162,Villers-Semeuse,6.08E-09
7166994,Village of Meyers Lake,7.09E-08
8347356,West Coast District Municipality,3.65E-08
7173298,City of Delano,1.00E-10
8630869,Tutak Ilcesi,8.10E-09
6319739,Matinha,1.00E-10
6547424,Padingbuettel,1.00E-10
6537682,Roseto Capo Spulico,3.38E-07
6361274,les Borges del Camp,4.19E-07
4828999,Borough of Lansdowne,4.05E-09
6425246,Soissons,4.05E-09
487839,Stavropol'skiy Kray,1.69E-06
6254925,Commonwealth of Kentucky,3.81E-07
11049228,Lekenik,4.05E-09
6322416,Nova Luzitania,1.00E-10
6449534,Beine-Nauroy,1.01E-08
6559086,"Bad Bodenteich, Flecken",1.00E-10
6536086,Sommariva Perno,2.03E-09
7165271,Village of Burr Oak,3.44E-08
3713485,Corregimiento Caimito,4.66E-08
6553009,Holtgast,1.01E-08
8631980,Tosya Ilcesi,2.03E-09
1680133,Uyugan,2.03E-09
438417,Antakya Ilcesi,2.03E-09
6424501,Corveissiat,1.00E-10
6553311,Honerath,4.46E-08
1262963,Mizoram,1.00E-10
6356201,Pujalt,4.05E-09
6362256,Ramiro,1.00E-10
7171285,Town of Lonsdale,1.00E-10
6433557,Foncine-le-Bas,2.03E-09
6550403,Schloeben,1.00E-10
6362417,Sukarrieta,1.00E-10
572058,Borovskiy Rayon,4.05E-09
7175157,Town of Headrick,1.00E-10
7290568,Stevenage District,8.10E-09
3199075,Grad Ivanec,1.00E-10
6551721,Dannau,1.00E-10
6427784,Nercillac,4.05E-09
6546188,Guigou,2.03E-08
6540872,Agnone,2.03E-08
3708487,Corregimiento Isla Grande,1.00E-10
2036763,Huairou,1.00E-10
1650818,Kabupaten Badung,2.03E-08
6323626,Sao Jose Do Norte,3.04E-08
2783311,Zaventem,1.30E-07
7175161,Town of Henefer,2.14E-06
7169737,City of Centertown,1.00E-10
691495,Tlumats'kyy Rayon,4.05E-09
6428848,Saint-Euphrone,1.00E-10
6547026,Asjen,2.23E-08
7285786,Evionnaz,1.00E-10
5088640,Town of Lempster,1.00E-10
6441576,Reiningue,1.00E-10
6429551,Saint-Germain-du-Salembre,1.00E-10
9072788,Chitrakoot,9.72E-08
6442921,Le Verneil,4.46E-08
6456530,Le Plessier-Rozainvillers,2.07E-07
2749722,Gemeente Oegstgeest,1.00E-10
6552646,Otter,1.00E-10
6555253,Roedersheim-Gronau,1.00E-10
75142,Harad District,6.08E-09
5690475,City of Medora,6.08E-09
6451694,Bujaleuf,1.00E-10
6322811,Iretama,6.08E-09
6362956,Urries,2.03E-09
3598803,Municipio de Chajul,1.00E-10
7871911,Judenau-Baumgarten,1.00E-10
2111778,Nagai-shi,1.00E-10
6545954,Imider,8.10E-08
5039323,Nobles County,1.00E-10
7316574,Town of Clear Spring,1.00E-10
6455511,Le Meriot,1.01E-08
6434210,Nervieux,1.01E-08
6450461,Avajan,1.22E-08
6358708,Turcia,1.00E-10
7510623,Amphoe Lamae,2.03E-09
6438646,Courteuil,1.07E-07
584861,Tovuz Rayon,8.10E-09
6438008,Magny-Lormes,1.01E-08
6546484,Azrar,2.03E-09
7163224,City of Barnett,1.00E-10
6427711,Exideuil,1.22E-08
7169994,City of Offerman,6.08E-09
8394433,OM-SS,6.08E-09
7167506,Village of Stanwood,1.00E-10
6557361,Glueckstadt,2.03E-09
7163636,City of Gerald,1.00E-10
6537672,Maiera,2.03E-09
6551943,Bergenhusen,2.03E-09
6425078,Montigny-sous-Marle,4.05E-09
6427222,Fontaine-Etoupefour,1.19E-07
6454864,Ouanne,4.05E-09
11153053,Comoe,1.01E-08
7670855,Itasy Region,1.00E-10
8133080,Huddinge,1.00E-10
7285989,Grossdietwil,5.67E-08
7839565,Burdekin,1.22E-08
7290636,St. Edmundsbury District,2.03E-09
7839403,East Arnhem,1.01E-08
7285748,Erlach,1.00E-10
2707055,Heby kommun,6.08E-09
6434804,Lalbenque,2.03E-09
6431316,Liouc,4.05E-09
6612109,NZ-OTA,1.00E-10
6559128,"Friedberg (Hessen), Kreisstadt",2.03E-09
6425784,Saint-Andre-en-Vivarais,4.86E-08
3036015,Arrondissement d'Aurillac,1.00E-10
6360121,Torquemada,3.44E-08
6439170,Montilly-sur-Noireau,1.62E-08
7532362,Kodrab,2.03E-09
6554135,Grossholbach,1.62E-08
6361752,Marjaliza,2.03E-09
11808698,El Bale,7.70E-08
6557327,Meldorf,1.00E-10
6356743,Carbajo,4.05E-09
6356147,"Masnou, El",1.11E-07
6930697,Assumar,8.10E-09
6536347,Sala Bolognese,1.00E-10
6537151,Costa Valle Imagna,2.03E-09
7174570,City of Tigard,8.10E-09
1697498,Norzagaray,2.03E-09
6431275,Venzolasca,1.00E-10
1622470,Viqueque District,4.05E-09
7166314,Village of Colp,2.03E-09
2110445,Anibare District,1.49E-06
3704122,Corregimiento Montijo,5.88E-06
6362113,Turis,1.00E-10
6451211,Boinville-le-Gaillard,1.00E-10
10400834,Bella Flor Municipality,1.01E-08
6553616,Moerschied,1.00E-10
9548365,Arguvan,2.84E-08
1704266,Maconacon,1.13E-06
3915603,Provincia General Bilbao,4.07E-07
6440286,Bayonne,1.00E-10
6451576,Morieres-les-Avignon,2.03E-09
8616893,Wolseong-dong,4.05E-09
5103499,Borough of Roseland,8.71E-08
6434585,Dordives,1.07E-07
6441475,Hombourg,1.22E-08
6441569,Pulversheim,2.03E-09
6439965,Warluzel,2.03E-09
3337520,Licko-Senjska Zupanija,4.05E-09
7163208,City of Auxvasse,1.62E-08
7164093,City of Liscomb,2.63E-08
6357587,Valdetortola,8.10E-09
2784312,Vresse-sur-Semois,4.46E-08
1899273,KH-1,2.03E-09
6445925,Merry-Sec,1.22E-08
3239207,Mislinja,1.22E-08
3208023,Antrifttal,1.00E-10
6614280,Luvigny,9.52E-08
6426868,Salsigne,2.03E-09
11495398,Bull Savannah,1.00E-10
2033457,Yanqing Xian,2.03E-09
2381344,Assaba Region,2.03E-08
1700902,Province of Marinduque,2.30E-06
6356679,Villasur de Herreros,1.00E-10
6357328,Ordes,1.00E-10
3861244,Chubut Province,6.08E-09
6553700,Landkern,1.00E-10
6444207,Saint-Jouin-de-Milly,1.58E-07
6541616,Ladispoli,4.66E-08
3133680,Tvedestrand,6.25E-06
472711,Volkhovskiy rayon,1.00E-10
7167022,Village of Millersport,1.00E-10
6456013,La Terrasse-sur-Dorlay,1.00E-10
7316644,Village of Baldwinsville,1.42E-08
2289981,Departement de Dimbokro,2.03E-09
6437201,Saulmory-et-Villefranche,6.08E-09
10944403,Bashkia Maliq,4.05E-09
8659002,Mittelangeln,1.28E-07
6425814,Saint-Julien-Boutieres,1.00E-10
1727074,Bansud,3.04E-08
5125727,Town of Malta,1.01E-08
8010617,Almada,4.05E-09
7429540,Kuromatsunai-cho,1.00E-10
7162922,City of Brunsville,1.00E-10
1273726,Union Territory of Dadra and Nagar Haveli,1.23E-06
6550449,Langenorla,4.35E-07
7733232,Yueksekova,2.03E-09
6441877,Cintrey,1.00E-10
6551356,Norddeich,4.70E-07
7647528,Stueng Traeng,1.00E-10
8285519,Marseille 16,2.03E-09
11495010,Ocho Rios,4.05E-09
6456847,La Chapelle-Erbree,1.00E-10
11808747,Union Del Norte,1.00E-10
4685527,DeWitt County,2.49E-07
6552591,Ihlienworth,2.03E-09
4556504,Borough of Bendersville,1.00E-10
4982825,Town of Westmanland,1.24E-07
6426090,Saint-Loup-Terrier,1.01E-08
1864667,Bungo-takada Shi,4.05E-09
6612482,Margueron,1.01E-08
7166786,Village of Rocky Ridge,1.22E-08
6431834,Salles-et-Pratviel,1.05E-07
5255904,Village of Hazel Green,1.00E-10
1733039,SBH,1.00E-10
6550975,Clingen,2.03E-09
1609707,Amphoe Khukhan,1.00E-10
5243628,Town of Ahnapee,1.00E-10
6539222,Cargeghe,2.03E-09
6546551,Allougoum,2.03E-09
99592,IQ-AN,5.87E-08
6427771,Montboyer,1.42E-08
11494989,York Town,2.03E-09
6445893,Laduz,2.03E-09
1905557,Huyen Phu My,2.03E-09
6356507,Navas de Bureba,1.00E-10
6359982,Aguilar de Campoo,1.00E-10
6437180,Rouvres-en-Woevre,1.00E-10
6540994,Maser,1.42E-08
3649198,Estado Anzoategui,6.78E-07
7318092,City of McDonough,1.00E-10
1853904,Ōsaka Prefecture,2.03E-08
7533337,Szprotawa,1.22E-08
7165279,Village of Butte,4.05E-09
6437376,Saint-Gonnery,2.03E-09
6451488,Flassans-sur-Issole,1.00E-10
6548480,Torgelow-Hollaenderei,8.10E-09
6541265,Neviano,1.00E-10
3421767,Nanortalik Municipality,1.82E-08
6613583,Saint-Remy-aux-Bois,1.00E-10
6554866,Monzernheim,2.03E-09
6613735,Condat,1.00E-10
7164550,Town of Bagnell,4.31E-07
6439041,Villers-sur-Coudun,2.03E-09
6552033,Kronsgaard,1.62E-08
6455823,Le Gue-de-Longroi,1.42E-08
6449345,Chadenet,1.00E-10
6438767,Laberliere,1.00E-10
6446125,Corbeil-Essonnes,2.84E-08
1275104,Bundi,1.00E-10
7531011,Powiat swidwinski,4.05E-09
7871839,Gaweinstal,2.03E-08
6545481,Bni Oukil  Oulad M H,6.08E-09
6552371,Rennau,8.10E-09
6321411,Guaraciama,1.00E-10
2231835,East Region,6.60E-07
6362309,Vega de Ruiponce,2.23E-08
7175253,Town of Kirby,2.03E-09
6435614,Saint-Martin-d'Aubigny,2.59E-07
3247442,Kreisfreie Stadt Muenster,1.82E-08
932184,Quthing District,2.84E-08
6430405,Garennes-sur-Eure,1.42E-07
6437077,Lion-devant-Dun,1.00E-10
6438660,Cuise-la-Motte,1.00E-10
8631954,Tefenni Ilcesi,1.03E-07
659701,Haapajaervi,1.00E-10
6545699,Rissana Janoubia,4.46E-08
6616609,Domloup,1.00E-10
6442524,Varennes-Saint-Sauveur,1.00E-10
6319329,Manicore,1.00E-10
6448436,Camiran,2.63E-08
6612405,Lachau,1.00E-10
6358030,Taragudo,1.00E-10
