geoname_id,synonym,word_likelihood
5229588,Marty,5.27E-08
4946056,Oak Bluffs,4.03E-05
3021298,Divion,5.47E-08
4559170,Lenni,1.42E-07
5133483,Ray Brook,5.61E-07
5123788,Lake Erie Beach,2.03E-07
4950790,Sherborn,2.65E-07
4963147,East Baldwin,1.62E-07
4541753,Lookeba,2.63E-08
5221931,East Providence,9.54E-07
4774352,Mount Jackson,5.06E-08
5687356,Yaak,2.43E-08
4860085,Hawkeye,3.89E-05
4528724,Woodsfield,3.52E-07
5849064,Keauhou,4.05E-08
5697774,Mullen,7.90E-08
4815238,Monterville,2.27E-06
6500929,Omni San Diego Hotel,4.05E-09
4100574,Bauxite,2.45E-07
4722867,Rising Star,1.00E-10
4819106,Procious,2.03E-09
4429517,Henderson Point,7.53E-07
5711174,Alvadore,7.49E-08
3036797,Arques-la-Bataille,3.69E-07
4689831,Fairchilds,2.02E-06
4096003,Wacoochee Valley,9.81E-06
5817421,Arrowhead Springs,1.26E-07
4783303,Rustburg,1.42E-08
5192119,Grier City,3.60E-07
7257425,Westbrook Center,1.00E-10
3031898,Boissy-Saint-Léger,1.01E-08
4066844,Henagar,4.05E-07
2992061,Montreuil-sur-Mer,2.19E-05
5240030,Proctorsville,9.32E-08
4767403,Keen Mountain,2.47E-05
3114849,Os de Balaguer,3.24E-08
4354775,Federalsburg,7.51E-07
6485792,Omni Atlanta Hotel at CNN Center,2.77E-07
4258757,Heltonville,7.49E-08
4372196,Upperco,2.04E-05
5048941,Storden,2.12E-06
4357794,Herald Harbor,8.07E-06
4409441,South Greenfield,2.28E-05
3128963,Baldomar,1.61E-05
5372626,Mi-Wuk Village,4.81E-06
3017603,Fougerolles,4.05E-09
4586642,McCormick,1.95E-05
4304947,Poplar Hills,1.00E-10
4113878,Harrell,3.26E-06
3179298,Cavargna,1.62E-08
5382770,Pilot Hill,1.22E-08
4991753,Eaton Rapids,2.44E-06
4397184,Marquand,6.08E-09
4622833,Flintville,8.62E-06
4988215,Cass City,9.11E-08
4954968,West Hatfield,4.95E-05
4720068,Port Mansfield,1.11E-05
5229046,Kranzburg,4.04E-06
4358772,Huntingtown,1.02E-05
4566385,Mayagüez,1.62E-08
4414001,Wentzville,4.17E-07
4559447,Markleysburg,5.00E-07
4165069,Mount Dora,1.61E-05
5103301,River Edge,3.28E-07
4945769,North Seekonk,1.22E-06
5004518,Onsted,5.06E-08
4202278,Irwinville,9.72E-08
2511230,San Sebastián de La Gomera,2.61E-05
5126226,Matinecock,4.13E-07
4515976,Kirkersville,7.51E-07
5019045,Bowstring,1.51E-05
5012495,Traverse City,2.77E-07
2521692,Arafo,1.00E-10
4406598,Rueter,1.62E-08
5226055,Artesian,1.13E-06
4680258,Cesar Chavez,5.29E-07
4686613,Doole,1.28E-07
4973273,New Limerick,5.12E-06
5102369,Palisades Park,8.10E-09
5142171,Van Hornesville,8.51E-08
5554595,Biggs Junction,6.24E-06
3111855,Ribadesella,1.70E-07
4291877,Flatgap,1.78E-07
5783768,Tremonton,1.02E-06
4974328,Orrington,2.43E-08
4594673,Salley,7.29E-08
5690418,McClusky,3.03E-06
5242762,West Rupert,2.23E-08
5053791,Zumbro Falls,5.96E-05
2997395,Lourdes,6.08E-09
4295364,Hoskinston,1.26E-06
4090112,Siluria,1.01E-08
5058091,Aneta,4.66E-08
5059852,Jessie,9.72E-08
4409591,Spanish Lake,4.89E-06
4117417,Kibler,2.03E-09
5724534,Eagle Creek,3.56E-07
4552877,Terlton,1.72E-07
5583981,American Falls,1.82E-08
5650243,East Glacier Park,1.00E-10
4777417,Onley,2.36E-05
3036453,Attenschwiller,3.04E-08
3036295,Aubusson,4.05E-09
4682163,Clute,1.86E-07
4810786,Kellysville,6.08E-09
4309049,South Park View,3.22E-07
5495026,Trampas,5.29E-06
4328218,"US Post Office, Husser",6.66E-07
4360036,Klondike,5.53E-06
4494238,Swansboro,5.58E-06
5392171,San José,4.05E-09
5120574,Herrings,3.38E-07
4562031,Warfordsburg,4.82E-06
3131037,Ablitas,1.73E-05
4373861,Windsor Mill,3.24E-08
4996580,Houghton Lake,1.17E-07
5156743,Hamler,8.10E-09
4299867,Marrowbone,1.01E-08
4776480,North Tazewell,3.22E-06
4330692,Lebeau,1.57E-05
5279892,Zachow,1.06E-05
2990355,Niort,5.06E-08
3120514,Huesca,3.95E-06
4397248,Marthasville,3.16E-07
5592922,Ferdinand,1.82E-08
3578476,Saint Barthélemy,4.05E-09
4109452,East End,9.52E-08
5171944,Sherrodsville,5.27E-08
5579198,Log Lane Village,4.27E-06
2978582,Saint-Marcel-dArdèche,1.09E-05
2510145,Trujillo,1.22E-06
5053928,Arkoe,1.22E-06
5379755,Orosi,6.08E-09
4685776,Del Mar Heights,1.22E-08
5688893,East Dunseith,1.14E-06
5138811,South Corning,2.03E-08
4911802,Somonauk,0.000169272
5212198,Sidman,1.00E-10
5239674,Peacham,1.42E-08
5098278,Freehold,1.26E-05
4228452,Villa Rica,2.03E-09
5205242,Paupack,3.57E-06
5137380,Schuylerville,7.09E-07
4819307,Rainelle,6.08E-09
5555466,Lutak,1.00E-10
4676539,Brookeland,4.90E-07
4115608,Humnoke,2.03E-09
5813756,Torboy,1.06E-06
4537155,Foss,2.00E-06
5119211,Great Kills,2.48E-06
5767295,Murdo,1.45E-06
5096742,Closter,1.09E-07
5386027,Rancho Murieta,2.81E-05
5378880,Ojai,1.60E-07
4351840,Clover Hill,2.03E-09
4490339,Lake Santeetlah,4.05E-09
5017518,Beardsley,1.47E-05
5877563,Kingegan,2.11E-06
4226562,Tiger,1.48E-06
4367175,Williamsburgh,2.23E-08
3037044,Argenteuil,1.79E-06
5055742,Kahoka,2.03E-09
5380420,Pacifica,1.75E-06
4828260,Tallevast,6.08E-09
4711281,Milano,1.82E-08
3027422,Chambéry,8.30E-08
2968759,Villefranche-de-Conflent,3.88E-06
4142895,Henlopen Acres,8.87E-05
5411148,Zayante,1.54E-07
5175059,Vaughnsville,7.24E-06
5416419,Cattle Creek,1.97E-05
4292006,Fords Branch,2.86E-07
4291674,Finchville,4.82E-06
3163904,Zapponeta,2.63E-07
4767082,Jolivue,9.56E-07
4906159,Plattville,1.75E-06
5189302,Falls,1.61E-06
4101909,Biggers,2.03E-09
4569929,Bamberg,1.58E-06
5125591,Macedon,7.36E-05
4798682,Bergoo,2.03E-09
4404233,Poplar Bluff,1.75E-06
4242718,Langleyville,1.98E-07
5274510,Star Prairie,3.74E-05
5112375,Cheektowaga,3.58E-07
4680710,Chicota,1.22E-08
4903862,North Chicago,5.06E-08
4252948,White Ash,4.86E-07
5242599,Websterville,1.38E-07
2859921,Olem,8.10E-09
5321321,Willow Valley,1.74E-06
4161373,Lake Mary,4.72E-07
5523369,Horizon City,3.26E-07
4127308,Poyen,1.13E-07
5795104,Friday Harbor,1.00E-06
5685222,Weeksville,6.08E-09
3105994,Vielha e Mijaran,3.54E-07
5134420,Roslyn Heights,3.34E-06
5273600,Soldiers Grove,5.24E-06
2978758,Saint-Lô,1.42E-08
4517273,Lynx,1.56E-07
5840284,Sundance,2.03E-08
5217238,Village Shires,8.10E-09
3037512,Annot,3.65E-07
4378182,Bragg City,4.90E-06
4286717,Campbellsville,0.000257921
4378278,Brazeau,8.30E-08
5692814,Watford City,2.43E-08
4290626,Dwale,2.05E-07
4393535,Keytesville,1.66E-05
5006233,Port Huron,2.16E-06
5100498,Lincroft,2.18E-05
5072728,Maskell,2.47E-07
4264134,Saint Croix,9.63E-06
4333177,Metairie,1.00E-10
4465580,Everetts,2.86E-07
4111497,Fourche,2.03E-09
4099225,Alix,2.03E-08
5820715,Casper Mountain,5.99E-07
4590632,Pawleys Island,1.62E-08
4434697,Magee,2.80E-06
4228002,Upatoi,1.34E-06
5392629,San Simeon,2.43E-08
4986761,Boyne Falls,3.77E-07
5248362,Chaseburg,9.70E-06
4326832,Hall Summit,7.45E-07
4833281,East Canaan,2.63E-08
5769166,Soldier Creek,1.10E-06
5742644,Neskowin,1.20E-05
2520118,Carmona,2.13E-06
4448882,Tula,8.10E-09
5373768,Mission Viejo Mall Shopping Center,1.22E-08
4829090,Adger,2.03E-09
4388031,Glenallen,1.21E-06
4520688,Otway,1.56E-05
4740941,West Livingston,2.63E-08
4465442,Enochville,6.08E-08
4903363,Near South Side,1.01E-08
2979590,Saint-Herblain,1.65E-06
5369108,Loyalton,2.03E-09
5242764,West Rutland,6.08E-06
5558430,Whale Pass,4.08E-06
4317607,Boothville,6.89E-08
4179574,Alpharetta,9.11E-08
5667888,Musselshell,1.96E-07
4540261,Kiefer,1.01E-07
4735858,Tehuacana,1.22E-08
7259773,Fort Pierce North,2.99E-06
5403767,Tujunga,3.08E-07
5000635,Manitou Beach,1.82E-08
5201740,Montandon,1.62E-08
4147580,Beverly Beach,2.27E-06
4559042,Lake Heritage,4.05E-08
4653451,Roan Mountain,2.23E-08
4788439,Susan,7.49E-07
4531282,Braggs,3.21E-05
3115739,Narón,1.62E-08
5406504,Vintage Faire Mall Shopping Center,2.23E-08
7315163,Whitestone Farms,3.93E-06
4721545,Ratamosa,1.25E-06
5345071,East San Gabriel,2.43E-05
4510688,Eastgate Mall Shopping Center,2.03E-09
4135763,West Fork,2.13E-07
5778633,Mountain Green,6.08E-09
4123296,Natural Steps,3.04E-08
4324179,Farmerville,1.50E-06
5060565,Mylo,4.74E-07
3036752,Arrigas,1.09E-05
4225790,Tate City,2.03E-05
5869779,Nelchina,8.81E-07
5010780,Spring Arbor,3.65E-08
4352272,Corriganville,1.43E-06
7152709,US Post Office McMillan,5.06E-08
5849718,Kualapu'u,1.38E-07
4840527,Pequabuck,1.52E-05
4801032,Cabins,5.39E-07
5143419,Watkins Glen,2.20E-06
3007053,LArbresle,1.65E-05
5515553,Zephyr Cove,4.05E-09
4690198,Farmers Branch,5.47E-08
4134250,Umpire,4.25E-08
5192936,Hawthorn,1.83E-05
2515045,Linares,1.54E-07
4888296,Coal Valley,1.37E-06
4279022,Savonburg,7.49E-08
5147140,Berlin Heights,3.40E-07
2517750,Felanitx,1.50E-05
5003543,Nisula,8.42E-07
5505963,Incline Village,1.90E-07
5121650,Huntington Station,1.78E-05
4737033,Tolar,5.48E-06
4832272,North Andover,6.68E-08
4107997,Delight,2.43E-08
5877053,Tyonek,0.000254782
4156326,Frostproof,1.62E-08
5033762,Lake Elmo,2.58E-06
4689311,Ennis,4.49E-06
5479109,Mexican Springs,6.44E-06
4302054,Muses Mills,6.68E-08
7315349,Flat Top Mountain,8.10E-09
5244423,Aztalan,4.34E-05
5065942,Coleridge,3.61E-06
5316209,Sun Lakes,1.15E-06
4883687,Ashkum,2.84E-07
5232472,Twin Brooks,3.39E-06
4183305,Blackshear,1.82E-08
5516669,Barksdale,2.98E-07
4055597,Susan Moore,1.01E-08
4462701,Cullowhee,6.24E-06
5691025,Pick City,4.91E-06
4374790,Anabel,1.00E-10
4913555,Thomasboro,2.63E-08
4518406,Millfield,4.14E-06
4817141,Old Fields,1.42E-08
4745023,Augusta Springs,1.16E-05
4888365,Coleta,8.83E-06
5059948,Kensal,2.84E-07
8480065,Big Bass Lake,2.68E-06
5869637,Napakiak,2.79E-07
4976055,Prospect Harbor,4.05E-08
5821247,Chugwater,3.97E-06
4718225,Pecan Gap,1.09E-07
4805587,Falling Spring,1.00E-10
4721404,Ranchette Estates,4.86E-08
3019256,Évry,5.39E-07
2513490,Moscari,2.53E-06
4049182,Cowgill,1.42E-08
4262794,Parkers Settlement,1.09E-05
5870349,Northway Junction,1.34E-06
4306485,Rockholds,3.44E-07
5308064,Paradise Valley Mall,3.42E-07
4995331,Haring,6.28E-08
4058543,Deatsville,1.22E-08
7257422,Wallingford Center,6.95E-07
4110001,England,2.04E-05
5748223,Rickreall,1.11E-07
4826919,Wharncliffe,1.62E-08
5114972,Dewittville,1.07E-07
4717446,Panorama Village,3.04E-08
5485658,Questa,8.30E-08
4411442,Terre du Lac,2.03E-08
5125514,Lycoming,2.77E-07
4174715,Tallahassee,5.56E-05
4788296,Sumerduck,9.48E-05
3121145,Granollers,4.25E-08
3023573,Cornimont,3.91E-05
4524817,Skyline Acres,1.01E-08
5232316,Tea,8.22E-07
4945304,Newton Highlands,2.03E-09
5126131,Martville,1.71E-06
3037943,Ambérieu-en-Bugey,4.59E-06
4994862,Grosse Pointe,8.73E-07
4317916,Brittany,1.83E-06
3024435,Cognat-Lyonne,4.86E-08
5228618,Hoven,2.64E-05
5083562,Blodgett Landing,2.03E-08
3179980,Cascia,6.08E-09
4446675,Southaven,1.51E-06
5374340,Montecito,1.00E-10
4846557,Alburnett,2.61E-07
5056399,Mount Moriah,0.000174017
5268850,Richland Center,3.45E-05
5010377,South Boardman,1.00E-10
4467841,Germanton,1.01E-08
7262521,Westhaven-Moonstone,3.85E-08
4289027,Crescent Park,4.48E-07
5755975,Tangent,2.70E-06
5133503,Reading Center,2.35E-06
5791791,Darrington,1.00E-10
5538882,Elsinore,2.76E-05
7260933,Bonner-West Riverside,8.10E-09
4966554,Harpswell Center,2.63E-08
4435161,Mathiston,9.62E-07
5485314,Pueblo Pintado,4.19E-07
5148178,Briarwood Beach,4.15E-07
4745934,Bealeton,2.63E-08
2523890,Pantelleria,7.55E-06
4820296,Robson,1.42E-08
3006958,Largentière,4.05E-08
4685835,Delmita,9.78E-07
3179373,Castronuovo di Sant'Andrea,1.82E-08
4540313,Kingfisher,1.22E-08
5768099,Presho,6.68E-08
5477402,Luis Lopez,4.88E-06
4374208,Worton,1.61E-05
4164836,Moore Haven,1.00E-10
5212977,South Canaan,2.05E-05
3015419,Gradignan,2.03E-08
2968544,Villeneuve les beziers,5.06E-08
4151153,Citrus Hills,2.03E-09
7262515,West Side Highway,1.01E-08
5824622,Emblem,2.43E-08
4305823,Renfro Valley,7.37E-07
5411479,Alamosa,6.06E-06
4351359,Chewsville,2.23E-08
4549984,Rush Springs,1.82E-08
4117378,Keo,7.15E-07
5515507,Yerington,3.24E-08
4110233,Fairfield Bay,1.07E-06
4369086,Seat Pleasant,5.37E-07
4306863,Roundhill,8.97E-06
4893365,Gage Park,9.72E-07
5127542,Morris Park,1.00E-10
7259267,Fort Riley North,2.21E-07
4935195,Dunstable,6.93E-05
5535484,Blanding,9.90E-07
5351016,Friant,2.08E-06
4557021,Cashtown,2.54E-05
4852165,Coggon,1.22E-08
5214538,Strongstown,1.39E-06
5296106,Gold Camp,3.44E-08
5596415,Huston,1.42E-08
5527774,Opdyke West,1.01E-08
4765475,Hurt,1.83E-06
7430396,Anaheim Garden Walk,4.05E-09
5163814,Mount Victory,8.10E-09
4260038,Ladoga,1.19E-06
5059353,Gilby,1.36E-07
4299704,Majestic,4.25E-08
5760136,Westfir,1.86E-07
11902877,"New Century, KS",2.84E-08
5323566,Alum Rock,4.05E-07
4743532,Yznaga,9.23E-07
5234721,Center Rutland,1.22E-08
4246595,Pana,3.65E-08
5393553,Sattley,9.92E-08
4961489,Corea,9.44E-07
4983369,Winter Harbor,4.05E-08
4092689,Sylvan Springs,7.13E-07
4837916,Long Hill,8.10E-09
4373647,Willards,3.48E-05
5191513,Gouglersville,5.61E-06
4177887,West Palm Beach,6.08E-09
4385054,East Prairie,2.84E-08
4873026,Ringsted,4.83E-06
7315167,Clacks Canyon,3.44E-08
4586530,Mayesville,4.86E-08
4524538,Shawnee Hills,1.22E-08
4693696,Glen Rose,2.52E-06
4194072,Experiment,8.10E-09
4299304,Lovely,3.44E-08
5697046,Lisco,4.39E-06
4377542,Bloomsdale,3.87E-07
5218004,Warrendale,2.43E-06
4656589,Sewanee,1.61E-05
7262259,Roseburg North,1.58E-07
8480032,Devens,8.40E-07
4768738,Laurel Fork,2.23E-08
4480153,Morehead City,7.70E-06
5819364,Boulder Flats,1.55E-05
5179151,Barto,1.88E-05
4968894,Kingfield,1.38E-07
4923529,Michiana Shores,3.44E-08
3117164,Mataró,1.68E-05
5207989,Reinholds,2.15E-07
4366176,Princess Anne,4.05E-08
4817071,Odd,2.03E-05
4405749,Ritchey,1.16E-05
4906073,Piper City,3.00E-07
5014148,Waters,7.11E-07
4686725,Doucette,4.65E-06
5674601,Ronan,5.97E-07
4791808,Wachapreague,5.67E-08
5599769,Lucile,2.53E-07
3130652,Albesa,2.01E-05
5741646,Mount Angel,5.93E-06
5288661,Casas Adobes,3.03E-06
4305210,Prestonsburg,1.02E-06
5211655,Shanksville,8.91E-08
4839690,North Franklin,4.48E-07
5802636,Mattawa,4.66E-08
7315370,Los Veteranos I,1.01E-08
5184080,Chester Hill,5.27E-08
5126776,Middle Grove,1.50E-07
4257110,Ellettsville,9.48E-05
4276030,Munjor,4.46E-08
5058764,Courtenay,1.75E-06
4189365,Coosa,2.36E-06
4247880,Red Bud,1.11E-05
5542758,Manti,3.93E-06
5760057,West Scio,1.61E-06
3036190,Augignac,4.89E-06
4716599,Olivarez,7.70E-08
7259226,Woodside East,4.37E-07
5101701,Netcong,1.01E-08
4146148,Apalachicola,4.86E-08
5263373,Montana,3.44E-08
5266731,Pewaukee,1.00E-10
5751320,Shaniko,1.90E-06
2522091,Alcúdia,3.35E-06
5227753,Faulkton,1.54E-06
5324666,Armona,2.03E-09
5313527,Second Mesa,6.08E-09
2521088,Benidorm,1.52E-07
3025315,Chevilly,9.63E-06
3116473,Montgai,9.63E-06
4380345,Catron,9.48E-05
5204273,Ohioville,1.24E-07
5058607,Chaseley,5.06E-08
5104835,South Old Bridge,2.36E-06
4997180,Interlochen,8.10E-09
5110096,Brewster Hill,2.03E-08
4982440,West Baldwin,1.51E-06
4512229,Franklin Furnace,2.15E-05
5364079,La Quinta,1.11E-05
4955635,Wilbraham,1.32E-07
3023617,Cornas,4.05E-09
5108815,Bensonhurst,2.03E-08
4992523,Farmington Hills,2.23E-08
4256866,Dunreith,1.16E-05
3030102,Briec,8.71E-08
4209639,Mineral Bluff,4.21E-05
4556241,Airville,3.65E-08
4836026,Heritage Village,8.79E-07
4413137,Vinita Terrace,2.24E-06
4432161,Kearney Park,3.99E-07
4307718,Scalf,6.63E-05
4684611,Cumby,8.10E-09
5568306,Mount Shasta Post Office,7.90E-08
4384321,Dora,1.32E-07
4870294,Otley,2.43E-06
4761277,Goochland,4.86E-08
5315713,Star Valley,2.14E-06
4904277,Oak Brook,1.00E-10
3037018,Argenton-sur-Creuse,8.51E-08
5187158,Dornsife,1.82E-08
4638738,Luttrell,5.63E-07
7260457,Monarch Mill,5.08E-06
5117285,Fishs Eddy,3.99E-06
4112324,Gillham,8.52E-06
5130862,Pelham Manor,1.24E-05
4688521,El Cenizo Colonia,1.74E-06
4246910,Phillipstown,1.57E-05
5277072,Van Dyne,1.01E-08
4989605,Copemish,1.00E-10
4580147,Govan,3.34E-05
5005507,Pewamo,4.37E-07
5445810,Lenora,4.05E-09
4358811,Hutton,8.10E-09
4619943,East Brainerd,7.29E-08
4742537,Windcrest,4.29E-07
4755578,Deep Creek,1.25E-06
4138252,Robert C. Weaver Federal Building,1.82E-08
4888080,Clarendon Hills,3.83E-06
5235219,Craftsbury,3.79E-06
4974703,Parsonsfield,9.92E-08
5143992,West Seneca,4.54E-07
4289681,Debord,4.06E-06
4113265,Grubbs,8.87E-07
4352538,Crocheron,1.01E-08
4662017,Tellico Plains,8.71E-08
4384695,Duenweg,9.92E-08
5217967,Warminster,1.01E-08
5334928,Castro Valley,4.05E-09
2512177,Puertollano,1.13E-07
4199098,Haralson,2.82E-07
4372112,Union Bridge,2.18E-05
5133101,Pultneyville,2.43E-08
3124569,Cornellà de Llobregat,1.00E-10
5161861,Maplewood Park,1.25E-06
4407994,Sedgewickville,1.00E-10
5189942,Ford Cliff,2.93E-05
2967845,Vittel,1.82E-08
4154298,El Jobean,2.53E-07
5125659,Mahopac Falls,1.82E-08
4248480,Rosewood Heights,1.31E-05
5279483,Wittenberg,1.42E-08
5123853,Lake Success,8.71E-08
4768572,Lanexa,1.01E-08
7258090,Cecil-Bishop,1.33E-06
4378271,Braymer,5.06E-08
4853260,Cylinder,1.52E-05
4619405,Ducktown,1.52E-07
5718132,Cascade Locks,3.27E-06
4994864,Grosse Pointe Farms,5.67E-08
5554778,Kupreanof,6.48E-08
4050118,Turpin Hills,9.15E-07
4416479,Arkabutla,1.16E-05
4261274,Merom,7.64E-06
5035957,Lucan,1.68E-06
5279436,Wisconsin Rapids,3.08E-05
4503544,Penns Grove,3.14E-07
5133816,Richmondville,7.49E-08
4356342,NASA Goddard,9.64E-07
2985229,Provins,1.42E-08
5198166,Linesville,7.22E-06
5085694,East Derry,6.33E-06
7261259,Fetters Hot Springs-Agua Caliente,9.56E-07
4537418,Gage,8.06E-07
4394876,Leeton,2.43E-08
4788664,Syria,1.00E-10
5202340,Mount Pocono,3.48E-07
4887158,Champaign,4.05E-08
4390817,Hoberg,5.08E-07
4684819,D'Hanis,6.08E-09
5162844,Middlebranch,4.05E-09
4242057,Kampsville,2.27E-07
4882943,Adeline,2.27E-05
4309052,South Portsmouth,1.00E-10
5311939,Roll,2.58E-06
5143443,Wawarsing,2.23E-08
7315336,Green Acres,1.09E-07
5604045,Pocatello,1.33E-06
3130822,Aguilar de Codés,5.87E-08
3130639,Albiztur,1.62E-08
5195246,Jamison,2.63E-08
4163384,Marco,1.42E-08
2521420,Badajoz,3.73E-05
4351411,Choptank,1.22E-06
4698809,Hornsby Bend,3.10E-06
4722843,Rio Hondo,1.29E-06
5371858,Mead Valley,2.03E-09
5114184,Cross River,1.86E-06
4411721,Tiff City,7.32E-06
7261759,East Hill-Meridian,1.43E-05
4333725,Montz,1.07E-05
5339865,Cotati,6.08E-09
2983362,Roanne,2.84E-08
5138007,Shinnecock Hills,5.47E-08
4154949,Felda,1.52E-05
4062595,Flomaton,4.05E-09
4892595,Fithian,1.01E-08
7315376,Old Escobares,6.39E-06
5789668,Central Park,3.18E-07
4309502,Stanville,1.22E-08
4334783,Negreet,1.79E-06
7315400,Moorefield Station,1.30E-07
3115798,Mutiloa,1.09E-05
3109358,Sarroca de Lleida,2.59E-05
5033202,Kilkenny,1.42E-08
4351348,Chevy Chase Section Three,3.77E-07
4412762,Urich,1.62E-08
6355030,Canyamel,2.84E-08
5010595,South Rockwood,6.28E-08
4462686,Culberson,3.03E-06
4547794,Penn Square Mall,8.71E-08
4120981,McCrory,3.13E-05
5152579,East Canton,6.08E-08
8479308,Shaw Heights,7.35E-07
3014634,Grimaud,6.68E-08
5279098,Williams Bay,1.91E-05
2994113,Meursault,2.85E-06
5777224,Lehi,3.24E-08
3128877,Baños de Ebro,6.08E-09
4363960,North Kensington,3.46E-07
4525084,South Lebanon,1.61E-06
2517236,Gibraleón,2.72E-05
4248577,Ruma,3.85E-08
4361841,Robert C. Murphy Courts of Appeal Building,8.10E-08
4487761,Rhodhiss,8.59E-06
5164414,New Rumley,5.08E-07
4561435,Spry,3.04E-07
4337866,Port Vincent,1.80E-07
5192815,Hartstown,1.00E-10
4943432,Mattapoisett,8.03E-05
4843878,Suffield Depot,1.80E-06
4925265,Redkey,0.00010686
5847155,Hoonah,3.14E-07
5187573,Dunnstown,3.55E-05
5100394,Leonardo,2.16E-05
5188066,East Smethport,4.46E-08
5206933,Port Carbon,2.84E-08
4113167,Greers Ferry,1.10E-06
2982343,Royan,9.11E-08
5059230,Forest River,2.94E-07
4605131,Beechgrove,3.46E-07
5359917,Isleton,8.10E-09
5124017,Larchmont,1.19E-06
4434388,Lucedale,1.70E-07
7262138,Poplar-Cotton Center,3.85E-08
5445498,Grainfield,2.04E-05
5792474,Dishman,3.65E-08
4279709,Spearville,2.11E-07
5114598,De Peyster,2.53E-07
5410943,Yosemite Lakes,2.75E-06
4718679,Petty,2.20E-05
7260892,Village of Oak Creek (Big Park),2.30E-05
5553533,Big Park,3.85E-08
4672731,Baytown,8.10E-09
5190147,Foundryville,3.53E-06
5050817,Two Harbors,2.47E-05
4980528,The Forks,9.82E-07
5753792,Spray,2.76E-06
5059523,Hamberg,4.06E-06
4873263,Robins,4.05E-08
4292863,Glens Fork,2.19E-05
4559977,New Geneva,9.82E-06
4998106,Kilmanagh,1.20E-05
4774712,Mount Solon,3.85E-08
4826431,War,1.50E-06
2985653,Prades,6.46E-06
3016621,Garges-lès-Gonesse,2.03E-09
7315203,North Gate,2.98E-07
5143745,West Chazy,2.08E-06
4519625,New Matamoras,8.09E-06
4808025,Handley,4.04E-06
5691280,Richardton,3.44E-08
6620694,Oakridge Mall,5.34E-06
4535949,Empire City,1.74E-07
5232673,Wakonda,5.04E-06
4670521,Altair,2.84E-08
7315161,Point Possession,1.01E-08
5705957,Lovelock,1.22E-08
7315239,Quail Ridge,1.50E-07
5399173,Stonewood Shopping Center,1.22E-08
5435059,Ponderosa Park,8.51E-08
5028525,Grand Portage,6.01E-07
5175914,Wayne Lakes Park,2.67E-05
3021476,Deycimont,6.22E-07
3024659,Clères,1.47E-05
5211072,Schaefferstown,9.50E-06
4705341,Laredo Ranchettes,1.42E-08
5103384,Rochelle Park,4.76E-07
4902883,Mount Carroll,2.35E-06
4415434,Woodson Terrace,9.52E-08
3168429,San Donà di Piave,1.00E-10
5136353,Saugerties,2.43E-08
5052630,Whipholt,2.23E-08
5138071,Shortsville,1.62E-08
2986694,Ploubazlanec,4.77E-06
5215373,Terre Hill,1.28E-07
5187874,East Conemaugh,3.04E-08
4396257,Long Lane,2.43E-07
4401943,Olympian Village,6.08E-09
5027742,Gatzke,8.10E-09
4736043,Terrell Hills,9.50E-07
5554288,Kasaan,1.07E-06
5566364,Klamath River,5.63E-07
5871953,Port Graham,8.75E-07
5354943,Half Moon Bay,2.65E-06
5030171,Hillman,2.58E-06
5102778,Pluckemin,2.03E-08
4307879,Sebree,2.40E-06
3127618,Brión,1.00E-10
4133992,Tull,3.69E-07
5139155,Spencertown,8.24E-06
7257357,Conning Towers-Nautilus Park,0.000116192
3127837,Bonmatí,5.39E-07
4716569,Olden,3.26E-07
4955128,West Roxbury,8.10E-09
5201115,Milesburg,1.82E-08
5333177,Camanche Village,9.52E-08
5789180,Carlsborg,1.13E-07
4403187,Pierce City,4.05E-08
4104754,Cash,2.43E-08
5041110,Pengilly,1.63E-06
4291904,Fleming-Neon,1.11E-07
5186966,Dilltown,5.42E-06
5084165,Candia,5.02E-07
5115006,Diamond Point,1.62E-08
5435388,Pritchett,2.43E-08
4118826,Lexa,1.36E-06
4811971,Lerona,4.49E-06
2972203,Tournus,1.00E-10
5094329,Weare,1.22E-08
5193735,Hillsville,8.10E-09
5330552,Branscomb,1.13E-07
5436900,Rollinsville,6.28E-08
4503370,Oceanville,9.46E-07
7262734,Marine Corps Base Hawaii - MCBH,3.24E-08
4191405,Dewy Rose,4.70E-07
5870746,Old Harbor,1.01E-08
3030093,Brienne-le-Château,7.64E-06
4768116,Lacey Spring,1.20E-06
4367827,Saint George Island,2.03E-08
4047225,Belk,2.63E-08
5326118,Bard,1.23E-06
4226029,Tennga,2.65E-07
4979277,South Thomaston,1.97E-06
5262624,Mellen,6.08E-09
3025808,Chauvigny-du-Perche,2.63E-08
5332593,Calabasas,5.87E-08
2973675,Suresnes,9.72E-08
4135865,West Memphis,4.68E-06
5524849,Lamesa,1.00E-10
4558014,Fort Hill,1.01E-08
4169166,Port Saint Joe,1.58E-07
5335006,Cathedral City,8.91E-06
4152639,Cypress Lake,3.65E-08
4185863,Camilla,1.22E-08
4773881,Morattico,1.42E-08
4531752,Burneyville,4.46E-08
4832778,Soudan,4.05E-08
4792183,Wardtown,4.05E-09
5301242,Komatke,7.92E-07
4502049,Greentree,7.90E-08
4294868,Hima,1.56E-07
5222665,Hope Valley,8.02E-06
4321988,Denham Springs,1.01E-08
5652923,Fortine,6.48E-08
4687891,East Mountain,1.62E-08
5148046,Bradner,2.26E-06
4712317,Morgans Point,1.55E-06
7315174,Haigler Creek,4.37E-07
